	0	0	400.834	801.668	1202.5	1603.34	2004.17	2405	2805.84	3206.67	3607.51	4008.34	4409.17	4810.01	5210.84	5611.68	6012.51	6413.34	6814.18	7215.01	7615.85	8016.68	8417.51	8818.35	9219.18	9620.02	10020.9	10421.7	10822.5	11223.4	11624.2
X (X)																															
µm		Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s
16395.8		5.35214	0.366813	5.47719	4.82693	3.08457	0	0	0.942043	6.62765	2.31759	6.47759	20.0163	3.62645	16.1481	9.83727	8.87021	8.78685	12.3049	1.79238	0.942043	4.06829	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
16795.7		6.30252	0	0	0.366813	2.96785	1.01707	0	5.28545	2.31759	5.61058	4.53515	4.40176	7.63639	10.1291	5.66893	7.91983	8.4117	3.50974	5.002	3.04288	2.68441	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
17195.6		1.88409	2.39262	5.65226	2.03415	6.9111	2.68441	3.33467	0	2.31759	0.942043	2.03415	3.70148	3.45972	10.6459	6.71935	12.5717	10.4625	4.77691	5.85234	1.14212	2.55936	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
17595.5		0	2.31759	2.55936	0	0	2.55936	8.32833	7.24456	3.51807	2.39262	12.8468	3.4097	9.82059	4.53515	12.9802	9.7539	4.88529	7.04448	5.002	6.38589	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
17995.4		0	3.61811	7.76144	2.68441	3.98493	8.98693	0	3.1596	2.14252	10.0123	7.03615	6.30252	13.3887	4.47679	3.73483	11.5463	7.01114	7.86148	5.65226	0	2.20922	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
18395.3		0	0	3.98493	0	2.31759	0	0.942043	3.58477	0	1.88409	1.01707	0.65026	3.9099	7.24456	4.69354	7.80312	10.0123	2.20922	11.5463	8.4117	5.36048	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
18795.2		2.75944	0	1.01707	3.4097	1.30886	2.36761	3.33467	6.21082	0	2.75944	2.31759	0.942043	0.366813	4.16	10.9794	12.1549	13.9222	7.51134	4.65186	1.66733	2.14252	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
19195.1		0.366813	1.19214	5.97739	4.83527	2.75944	3.7515	3.98493	0	2.68441	10.721	2.68441	3.70148	13.5221	7.46965	8.62845	2.14252	12.5634	3.10958	6.5943	2.38429	4.30172	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
19595		2.39262	0	2.31759	2.14252	0	3.33467	0.942043	2.75944	0	5.52721	3.05122	1.01707	0.942043	2.31759	8.1616	4.10998	9.22869	10.5792	7.27791	8.67013	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
19994.9		0	6.60264	0	0	6.5026	2.14252	1.01707	0	2.14252	0.366813	2.79278	2.501	5.11871	2.50934	13.0886	6.71935	26.619	15.8814	15.1227	13.2886	7.01947	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
